,Views_7_days,Country,Price_EUR,Year_Built
3179,24,Turkey,896551.7241379311,2018
3180,63,United Kingdom,895460.3448275863,2019
3186,118,Spain,1100000.0,2010
3187,69,Spain,990517.2413793104,2019
3189,160,Italy,1250000.0,2017
3191,94,France,1250000.0,2010
3192,170,Switzerland,1250000.0,2010
3193,221,Italy,1250000.0,2006
3195,44,Croatia (Hrvatska),1250000.0,2010
3196,62,Italy,1250000.0,2008
3198,398,Russian Federation,1250000.0,2021
3199,133,Spain,1249000.0,2016
3200,87,United Kingdom,978448.275862069,2020
3201,24,France,1245000.0,2014
3202,39,Montenegro,1400000.0,2007
3204,33,Croatia (Hrvatska),1395000.0,2012
3206,130,Austria,1391400.0,2020
3207,167,France,1391400.0,2020
3208,83,Croatia (Hrvatska),1390000.0,2012
3211,281,Spain,1390000.0,2018
3212,154,Italy,1390000.0,2013
3214,85,Netherlands,1385000.0,2016
3216,114,Italy,1375000.0,2013
3217,77,United Kingdom,1077581.8965517243,2019
3218,62,Croatia (Hrvatska),1595000.0,2012
3219,57,Spain,1250000.0,2017
3220,91,Spain,1590000.0,2016
3221,106,Malta,1590000.0,2015
3222,149,Croatia (Hrvatska),1590000.0,2018
3225,192,Croatia (Hrvatska),1575000.0,2008
3226,63,Italy,1567638.0,2020
3227,113,France,1228448.275862069,2017
3231,70,France,1550000.0,2014
3232,53,Croatia (Hrvatska),1550000.0,2015
3233,100,France,1850000.0,2011
3234,46,Turkey,1850000.0,2012
3235,174,Italy,1839768.0,2020
3237,91,Croatia (Hrvatska),1800000.0,2008
3238,59,Croatia (Hrvatska),1800000.0,2009
3240,62,Greece,1800000.0,2012
3242,136,Spain,1795000.0,2010
3243,114,Spain,1795000.0,2010
3244,28,Australia,1409478.4482758623,2012
3247,28,Spain,1790000.0,2012
3248,39,Netherlands,1785000.0,2019
3249,142,Montenegro,1719827.5862068967,2014
3250,61,Montenegro,1719827.5862068967,2014
3251,83,France,2170000.0,2019
3253,45,Spain,2150000.0,2017
3255,94,France,1681034.4827586208,2014
3256,56,Spain,1681034.4827586208,2016
3258,85,Turkey,2100000.0,2009
3260,45,Italy,2100000.0,2011
3261,96,Spain,2100000.0,2014
3262,64,Italy,2100000.0,2007
3263,141,Germany,2050000.0,2019
3264,105,France,2016000.0,2020
3266,127,Spain,2650000.0,2012
3267,251,Switzerland,2064655.1724137932,2017
3268,101,Netherlands,2620000.0,2019
3270,375,Italy,2600000.0,2020
3271,198,Croatia (Hrvatska),2500000.0,2003
3273,134,Italy,2500000.0,2008
3275,118,France,2500000.0,2006
3277,70,Bulgaria,2500000.0,2007
3281,87,Spain,2801724.137931035,2019
3283,187,Italy,3500000.0,1964
3286,95,Netherlands,3447580.0,2020
3287,285,Netherlands,3410000.0,2020
3288,71,Spain,3400000.0,2015
3289,66,Portugal,3400000.0,2011
3290,121,Spain,3390000.0,2013
3293,52,Greece,2581896.551724138,2018
3294,56,Croatia (Hrvatska),3200000.0,2008
3295,73,Croatia (Hrvatska),3200000.0,2017
3298,106,Portugal,5500000.0,2013
3300,95,Spain,5400000.0,2013
3301,117,Spain,5400000.0,2013
3302,105,Netherlands,5400000.0,2016
3304,695,Italy,4181034.4827586208,2018
3306,59,United Kingdom,4120689.655172414,2020
3307,110,Netherlands,5208850.0,2020
3308,108,Italy,4995000.0,1991
3317,317,Italy,11900000.0,2019
3319,197,Monaco,11000000.0,2017
3320,178,France,8616379.310344828,2015
3321,225,Spain,10800000.0,2018
3322,220,Netherlands,10500000.0,2016
3323,267,Italy,9900000.0,2010
3327,419,Greece,23500000.0,2007
3332,219,Netherlands,9250000.0,2012
3339,132,Italy,8800000.0,2016
3340,133,Croatia (Hrvatska),8350000.0,2013
3341,122,Netherlands,7900000.0,2019
3342,535,United Kingdom,6206969.827586208,2020
3343,603,Spain,5905172.413793104,2018
3344,122,Australia,7250000.0,2015
3345,84,Spain,5603448.27586207,2017
3346,102,Malta,7100000.0,2020
3347,90,United Kingdom,5482758.620689656,2020
3348,163,Monaco,6950000.0,2013
3351,206,Spain,5387931.034482759,2018
3353,227,Greece,6800000.0,2004
3354,180,France,5168103.448275862,2014
3356,103,Spain,4956896.551724139,2018
3358,209,United Kingdom,4857890.517241379,2019
3362,986,France,5900000.0,2010
3364,129,France,4900000.0,2010
3365,143,Italy,4900000.0,2002
3368,108,Netherlands,4800000.0,2016
3369,157,Netherlands,4800000.0,2005
3371,203,Italy,4600000.0,2000
3375,163,Croatia (Hrvatska),4500000.0,2011
3376,94,Netherlands,4395000.0,2019
3377,59,Turkey,4350000.0,2011
3378,279,France,4300000.0,2012
3379,118,Taiwan,4250000.0,2013
3380,45,United Kingdom,3318965.5172413797,2017
3381,71,France,4200000.0,2016
3382,136,Italy,4150000.0,2019
3383,102,Netherlands,4100000.0,2019
3384,99,Croatia (Hrvatska),3146551.724137931,2013
3385,166,France,3960000.0,2020
3386,114,Spain,3099137.931034483,2019
3387,153,France,3900000.0,2008
3388,140,Italy,3850000.0,2018
3390,149,Netherlands,3750000.0,2014
3391,78,Italy,3690000.0,2008
3396,204,Portugal,3200000.0,2013
3397,87,France,2495689.655172414,2013
3398,26,United Kingdom,2400862.0689655175,2020
3399,38,United Kingdom,2400862.0689655175,2020
3402,57,Italy,3000000.0,2008
3403,99,Turkey,2990000.0,2015
3405,109,Italy,2950000.0,2016
3407,166,Netherlands,2950000.0,2010
3408,113,Netherlands,2950000.0,2018
3409,164,Spain,2950000.0,2017
3410,172,Spain,2900000.0,2012
3413,74,Italy,2900000.0,2008
3414,85,Croatia (Hrvatska),2900000.0,2019
3415,77,United States,2899000.0,2017
3420,125,United Kingdom,2163120.6896551726,2019
3421,331,France,2750000.0,2005
3422,158,Italy,2700000.0,2013
3423,142,France,2086206.8965517243,2019
3424,86,Spain,2650000.0,2006
3427,112,Italy,2490000.0,2006
3429,84,Spain,1952586.206896552,2019
3430,50,United Kingdom,1952586.206896552,2020
3431,37,Italy,2450000.0,2008
3432,143,Spain,2450000.0,2017
3433,100,United Kingdom,1892241.379310345,2017
3434,88,Slovenia,2400000.0,2018
3437,54,Denmark,135216346.15384614,2020
3438,95,Spain,2350000.0,2012
3439,43,United Kingdom,1814655.1724137932,2019
3440,33,United Kingdom,1814655.1724137932,2019
3441,113,United Kingdom,1809482.7586206899,2019
3442,152,Turkey,2300000.0,2018
3443,115,Italy,2300000.0,2008
3446,196,Switzerland,2250000.0,2014
3449,87,Croatia (Hrvatska),2200000.0,2012
3450,94,Italy,2200000.0,2008
3452,96,Croatia (Hrvatska),2200000.0,2013
3456,57,United Kingdom,1719827.5862068967,2014
3458,227,Russian Federation,2000000.0,2020
3462,230,Spain,1995000.0,2004
3463,252,France,1995000.0,2002
3465,157,Croatia (Hrvatska),1990000.0,2015
3467,70,Netherlands,1985000.0,2019
3468,130,France,1980000.0,2009
3469,280,Spain,1975000.0,2003
3471,172,Italy,1950000.0,2009
3473,65,Thailand,1950000.0,2015
3476,61,France,1945000.0,2020
3478,24,Germany,1900000.0,2008
3482,141,Turkey,1890000.0,2019
3483,93,Netherlands,1875000.0,2015
3484,46,France,1461206.8965517243,2018
3485,42,Croatia (Hrvatska),1850000.0,2010
3486,56,Italy,1850000.0,2009
3487,112,France,1850000.0,2007
3489,70,Spain,1780000.0,2013
3490,96,Spain,1375000.0,2017
3491,44,Croatia (Hrvatska),1750000.0,2009
3493,226,Italy,1750000.0,2009
3495,77,France,1750000.0,2017
3496,95,Italy,1750000.0,2009
3497,67,France,1750000.0,2009
3498,87,Denmark,99519230.76923077,2020
3499,62,Italy,1705992.0,2020
3502,57,Italy,1700000.0,2008
3503,225,France,1700000.0,2012
3504,126,Italy,1700000.0,2011
3505,99,Croatia (Hrvatska),1699000.0,2009
3506,110,Greece,1699000.0,2009
3507,173,Netherlands,1695000.0,2014
3510,121,Croatia (Hrvatska),1690000.0,2008
3511,75,Netherlands,1685000.0,2019
3513,56,Italy,1650000.0,2008
3516,113,France,1607730.0,2020
3517,74,Netherlands,1603049.0,2019
3519,77,Italy,1595000.0,2015
3520,114,Croatia (Hrvatska),1550000.0,2008
3521,38,Spain,1549000.0,2013
3523,454,Spain,1500000.0,1994
3524,118,Croatia (Hrvatska),1500000.0,2007
3525,39,Germany,1500000.0,2008
3526,65,Germany,1500000.0,2008
3527,151,Croatia (Hrvatska),1500000.0,2019
3531,82,Greece,1500000.0,2012
3532,64,Italy,1500000.0,2007
3533,110,Italy,1499000.0,2016
3534,742,Spain,1499000.0,2016
3535,419,Sweden,1499000.0,2014
3536,116,Portugal,1495000.0,2008
3538,51,France,1490000.0,2015
3539,103,Spain,1490000.0,2013
3541,54,Italy,1450000.0,2017
3542,142,Italy,1450000.0,2009
3544,66,Spain,1450000.0,2004
3547,124,Switzerland,1122253.4482758623,2020
3549,100,Netherlands,1402995.0,2017
3552,83,Netherlands,1371535.0,2017
3553,58,Spain,1076724.1379310347,2014
3556,72,Netherlands,1350000.0,2010
3557,62,Croatia (Hrvatska),1350000.0,2008
3561,94,Croatia (Hrvatska),1349000.0,2009
3564,86,France,1339000.0,2020
3566,107,France,1312560.0,2020
3567,56,Slovenia,1300000.0,2008
3569,27,Italy,1300000.0,2004
3570,79,France,1300000.0,2016
3571,118,Germany,1295000.0,2009
3572,33,Croatia (Hrvatska),1290000.0,2005
3573,59,Croatia (Hrvatska),1289000.0,2012
3574,431,Switzerland,1285000.0,2020
3575,104,Germany,1280500.0,2019
3576,102,Italy,1275000.0,2009
3579,144,Croatia (Hrvatska),1270000.0,2012
3580,86,Spain,991379.3103448277,2018
3581,71,Netherlands,1232966.0,2018
3582,41,France,1222776.0,2020
3584,62,France,948275.8620689656,2018
3585,96,Netherlands,1203950.0,2020
3586,32,Turkey,1200000.0,2008
3587,76,Italy,1200000.0,2007
3588,54,Spain,1200000.0,2011
3592,311,Russian Federation,1200000.0,2021
3594,72,France,1197600.0,2020
3595,63,Greece,1195000.0,2008
3597,149,Croatia (Hrvatska),1190000.0,2012
3598,66,Slovenia,1190000.0,2008
3600,110,Netherlands,1184590.0,2017
3601,84,Italy,1180000.0,2017
3602,66,Italy,1180000.0,2013
3604,57,Spain,1175000.0,2015
3605,141,France,1163760.0,2020
3606,27,Croatia (Hrvatska),905172.4137931035,2012
3607,49,Spain,904310.3448275863,2016
3608,161,Switzerland,904310.3448275863,2016
3609,95,Croatia (Hrvatska),1150000.0,2013
3612,68,Netherlands,1150000.0,2019
3613,66,Croatia (Hrvatska),1100000.0,2017
3614,92,Italy,1100000.0,2010
3615,97,Italy,1100000.0,2008
3616,134,Netherlands,1100000.0,2017
3619,220,Spain,1100000.0,2010
3620,228,Spain,1100000.0,1989
3621,98,Netherlands,1095500.0,2017
3623,97,Netherlands,1095000.0,2018
3625,101,United Kingdom,857758.6206896552,2017
3626,84,United Kingdom,857758.6206896552,2006
3627,65,Turkey,857758.6206896552,2018
3628,79,Croatia (Hrvatska),1090000.0,2005
3629,60,Latvia,1090000.0,2009
3630,34,Montenegro,853448.275862069,2009
3631,42,Spain,853448.275862069,2014
3632,39,Croatia (Hrvatska),1085000.0,2011
3633,143,France,1084800.0,2020
3634,59,Turkey,1080000.0,2009
3637,60,Spain,840517.2413793104,2018
3639,78,Italy,1066000.0,2020
3640,149,Netherlands,1059295.0,2018
3643,193,Austria,1053600.0,2020
3646,172,Spain,999000.0,2019
3647,95,Spain,999000.0,2019
3648,176,Greece,998500.0,1988
3649,113,France,998000.0,2009
3652,93,Netherlands,995000.0,2005
3656,89,France,995000.0,2017
3658,71,Germany,990000.0,2012
3661,63,Netherlands,990000.0,2008
3662,27,France,990000.0,2012
3664,227,Germany,990000.0,2011
3665,92,France,990000.0,2016
3666,96,Montenegro,990000.0,2010
3667,149,Spain,990000.0,2011
3668,94,Spain,990000.0,2011
3669,30,Italy,990000.0,2009
3671,45,Croatia (Hrvatska),990000.0,2010
3673,70,Malta,990000.0,2012
3674,49,Malta,990000.0,2010
3675,35,Malta,990000.0,2010
3676,79,Italy,975000.0,2020
3677,265,Greece,975000.0,1988
3679,137,United Kingdom,758620.6896551725,2003
3680,90,Italy,960000.0,2008
3681,143,Netherlands,960000.0,2018
3682,45,Denmark,54519230.76923077,2007
3683,40,Spain,950000.0,1994
3685,43,Spain,950000.0,2012
3686,60,Spain,950000.0,2013
3687,89,Spain,950000.0,2007
3691,110,Greece,950000.0,1988
3692,74,Malta,950000.0,2014
3694,60,Croatia (Hrvatska),950000.0,2009
3696,216,Italy,950000.0,2014
3697,54,Netherlands,950000.0,2009
3699,133,France,949000.0,2014
3700,2154,Neustadt in Holstein (Ostsee),949000.0,2009
3701,91,Portugal,745689.6551724138,2018
3704,67,France,945000.0,2007
3705,135,France,945000.0,2015
3707,42,Italy,930000.0,2005
3708,241,Netherlands,895000.0,2017
3709,187,France,895000.0,2003
3712,148,France,895000.0,2009
3713,112,Germany,892500.0,2019
3715,80,Croatia (Hrvatska),891000.0,2015
3718,98,Croatia (Hrvatska),890000.0,2011
3719,98,Spain,890000.0,2000
3720,29,Greece,890000.0,2004
3723,50,France,890000.0,2011
3724,76,Turkey,890000.0,2015
3725,111,Spain,890000.0,2013
3727,245,Greece,889000.0,1992
3728,108,Netherlands,885450.0,2019
3729,129,Croatia (Hrvatska),880000.0,2015
3730,83,Italy,880000.0,2009
3731,67,Greece,885000.0,2017
3732,92,Montenegro,880000.0,2016
3733,207,Spain,880000.0,2011
3735,68,France,879000.0,2009
3736,912,Switzerland,931372.5490196078,2014
3738,73,United Kingdom,689612.0689655173,2017
3739,81,Spain,689482.7586206897,2010
3740,372,Switzerland,862705.0,2020
3743,167,Italy,850000.0,2011
3744,73,Croatia (Hrvatska),850000.0,2015
3745,141,Italy,850000.0,2006
3746,43,Turkey,850000.0,2007
3751,74,Croatia (Hrvatska),850000.0,2018
3752,26,Croatia (Hrvatska),849000.0,2011
3754,68,Croatia (Hrvatska),849000.0,2010
3755,112,France,849000.0,2018
3756,42,Croatia (Hrvatska),849000.0,2008
3757,71,Croatia (Hrvatska),849000.0,2000
3758,92,Netherlands,849000.0,2010
3759,81,Spain,849000.0,2013
3761,47,Italy,849000.0,2004
3763,46,Ireland,661206.0344827586,2017
3767,43,Turkey,659482.7586206897,2016
3768,243,Germany,839000.0,2008
3769,44,Monaco,838000.0,2018
3770,84,France,810000.0,2020
3771,29,Italy,800000.0,2001
3772,76,Portugal,800000.0,2015
3773,142,Italy,800000.0,2018
3777,128,France,800000.0,2010
3778,104,Greece,799900.0,1999
3779,88,Turkey,799000.0,2008
3780,98,Croatia (Hrvatska),799000.0,2010
3781,77,Croatia (Hrvatska),799000.0,2008
3782,41,Croatia (Hrvatska),799000.0,2008
3783,205,Croatia (Hrvatska),799000.0,2012
3784,52,Croatia (Hrvatska),799000.0,2006
3785,82,Croatia (Hrvatska),799000.0,2000
3788,56,Spain,795000.0,2008
3789,115,Monaco,795000.0,2016
3791,143,Netherlands,795000.0,2016
3793,99,Croatia (Hrvatska),790000.0,2008
3794,169,Italy,790000.0,2000
3796,21,Croatia (Hrvatska),790000.0,2006
3797,58,Greece,790000.0,2009
3798,64,Italy,790000.0,2013
3799,31,Croatia (Hrvatska),790000.0,2008
3801,56,Netherlands,769000.0,2008
3810,92,Italy,750000.0,2000
3812,92,Italy,750000.0,2007
3813,50,Croatia (Hrvatska),750000.0,2010
3814,68,Italy,750000.0,2008
3815,65,Croatia (Hrvatska),750000.0,2010
3816,137,Netherlands,750000.0,2001
3819,91,Turkey,750000.0,2009
3823,182,Netherlands,750000.0,2016
3824,273,Netherlands,750000.0,2013
3825,65,Croatia (Hrvatska),749999.0,2014
3826,111,Sweden,749500.0,2019
3827,230,Croatia (Hrvatska),794117.6470588235,2019
3828,92,Netherlands,749000.0,2005
3829,105,Spain,749000.0,2011
3830,59,France,749000.0,2018
3831,322,Spain,749000.0,2004
3832,135,Spain,749000.0,2010
3834,64,Croatia (Hrvatska),720000.0,2003
3835,58,France,719000.0,2013
3836,80,Portugal,715000.0,2006
3837,109,Portugal,715000.0,2005
3840,126,Portugal,700000.0,2008
3841,47,Italy,700000.0,2004
3842,102,France,700000.0,2017
3844,70,Croatia (Hrvatska),699900.0,2002
3845,98,Spain,699000.0,2009
3847,93,Spain,699000.0,2013
3852,117,Monaco,698000.0,2018
3853,175,Spain,698000.0,2016
3854,124,France,698000.0,2019
3855,166,Netherlands,695000.0,2012
3859,89,France,695000.0,2006
3860,77,Spain,695000.0,2017
3861,65,France,695000.0,2010
3862,147,Netherlands,695000.0,2015
3863,350,Netherlands,695000.0,2012
3864,165,Italy,680000.0,2008
3866,58,Italy,680000.0,2006
3867,74,Italy,680000.0,2006
3872,71,Germany,678300.0,2019
3873,64,France,675000.0,2017
3874,99,France,675000.0,2017
3875,104,France,675000.0,2017
3876,47,France,674999.0,2017
3877,350,Switzerland,671154.0,2020
3878,85,France,670000.0,2015
3879,63,Italy,670000.0,2007
3881,78,Italy,670000.0,2007
3884,109,Netherlands,661870.0,2020
3886,94,Croatia (Hrvatska),659000.0,2014
3887,370,Switzerland,697589.2156862745,2020
3889,97,Spain,516379.3103448276,2016
3890,74,Germany,657000.0,2018
3891,45,Netherlands,656920.0,2016
3894,41,Greece,512931.03448275867,2009
3895,67,Croatia (Hrvatska),649000.0,2008
3896,100,Spain,649000.0,2016
3897,73,Croatia (Hrvatska),649000.0,2008
3898,231,Netherlands,649000.0,2015
3899,34,Italy,649000.0,2007
3900,63,Spain,649000.0,2017
3901,157,Finland,649000.0,2019
3902,76,Turkey,649000.0,2007
3903,69,Spain,645000.0,2014
3905,24,Greece,645000.0,2007
3906,89,Spain,645000.0,2014
3908,75,France,643440.0,2020
3910,45,United Kingdom,504310.34482758626,2019
3915,64,United Kingdom,499956.8965517242,2014
3916,102,Spain,495689.65517241386,2014
3917,28,Croatia (Hrvatska),630000.0,2008
3918,36,Italy,630000.0,2008
3920,85,France,630000.0,2013
3921,27,Netherlands,629000.0,2008
3923,310,Croatia (Hrvatska),629000.0,2004
3924,77,Spain,625000.0,1999
3925,64,Croatia (Hrvatska),625000.0,2011
3926,63,Croatia (Hrvatska),625000.0,2019
3927,85,Greece,600000.0,1995
3929,145,Portugal,600000.0,2012
3930,60,Italy,600000.0,2000
3931,87,Italy,600000.0,2010
3933,40,Greece,600000.0,2002
3938,175,Croatia (Hrvatska),599000.0,2008
3939,84,Croatia (Hrvatska),599000.0,2005
3941,190,Croatia (Hrvatska),599000.0,2008
3943,75,Spain,599000.0,2005
3945,154,Spain,599000.0,2005
3946,63,Germany,599000.0,2020
3947,63,Germany,599000.0,2020
3948,157,Germany,599000.0,2014
3951,76,Croatia (Hrvatska),599000.0,2006
3952,130,Spain,598000.0,2013
3953,135,France,595000.0,2008
3955,135,Netherlands,595000.0,2007
3957,52,Spain,595000.0,2002
3958,75,Spain,595000.0,2003
3959,49,Spain,590000.0,2000
3960,88,Croatia (Hrvatska),590000.0,2008
3962,118,France,590000.0,2001
3963,22,Croatia (Hrvatska),590000.0,2003
3965,57,Italy,590000.0,2001
3966,57,Spain,590000.0,2018
3967,52,France,590000.0,2006
3968,60,Netherlands,590000.0,2001
3970,91,Croatia (Hrvatska),590000.0,2009
3971,72,Croatia (Hrvatska),589000.0,2009
3972,62,Germany,587933.0,2020
3976,204,Spain,585000.0,2016
3978,179,Netherlands,585000.0,2017
3979,88,Croatia (Hrvatska),585000.0,2008
3980,96,Finland,580000.0,2002
3981,51,Italy,580000.0,2020
3982,13,Croatia (Hrvatska),580000.0,2003
3983,63,Italy,580000.0,1999
3984,38,Italy,580000.0,1998
3987,115,Germany,579900.0,2020
3988,145,Spain,579000.0,2007
3989,74,Croatia (Hrvatska),579000.0,2012
3991,119,Italy,570000.0,2003
3992,147,Turkey,570000.0,2017
3993,132,Germany,569000.0,2010
3994,83,Germany,569000.0,2019
3996,116,Croatia (Hrvatska),565000.0,2011
3997,136,Italy,565000.0,2020
3998,60,Spain,32307692.307692308,2007
4000,54,Spain,560000.0,2008
4001,35,Montenegro,560000.0,2012
4002,81,Italy,560000.0,2003
4003,47,Italy,560000.0,2003
4004,114,Croatia (Hrvatska),560000.0,2009
4005,44,Croatia (Hrvatska),560000.0,2009
4007,100,France,560000.0,2016
4008,51,Spain,559500.0,2006
4009,132,Germany,559241.0,2020
4010,107,Spain,559000.0,2019
4014,49,Netherlands,553576.0,2020
4017,55,Croatia (Hrvatska),550000.0,1998
4018,123,Croatia (Hrvatska),550000.0,2006
4021,44,Spain,549500.0,2006
4022,68,Croatia (Hrvatska),549000.0,2006
4023,182,Belgium,549000.0,2016
4026,125,Slovenia,549000.0,2011
4027,86,France,549000.0,2005
4029,74,United Kingdom,430991.37931034487,2013
4030,55,Spain,548000.0,2001
4031,26,United Kingdom,430172.4137931035,2005
4033,93,Netherlands,545000.0,2005
4034,153,Netherlands,545000.0,2012
4035,179,France,545000.0,2018
4039,102,Montenegro,540000.0,2013
4040,105,Montenegro,540000.0,2013
4041,41,Italy,540000.0,2000
4042,149,France,540000.0,2008
4043,129,Spain,539000.0,2008
4044,83,Netherlands,539000.0,2006
4045,104,Netherlands,539000.0,2014
4046,65,Croatia (Hrvatska),539000.0,2007
4047,21,France,539000.0,2018
4048,66,Netherlands,30761538.46153846,2016
4051,106,Italy,525000.0,2008
4052,188,Italy,525000.0,2014
4053,147,Germany,525000.0,2017
4055,180,Croatia (Hrvatska),525000.0,2020
4056,110,France,524400.0,2020
4057,45,Croatia (Hrvatska),409482.7586206897,2008
4058,129,Malta,520000.0,2002
4059,150,Croatia (Hrvatska),520000.0,2016
4060,61,Sweden,520000.0,2013
4061,53,United Kingdom,519900.0,2013
4062,413,Switzerland,519000.0,2004
4063,33,France,517000.0,2019
4064,61,France,515000.0,2019
4065,54,France,515000.0,2019
4066,75,Adria,514990.0,2010
4070,144,Croatia (Hrvatska),500000.0,2007
4071,147,Croatia (Hrvatska),500000.0,2008
4072,43,Italy,500000.0,1999
4074,67,Martinique,500000.0,2005
4079,171,Italy,499999.0,2009
4080,51,France,499000.0,2015
4081,159,Spain,499000.0,2020
4083,168,Germany,499000.0,2017
4084,271,United Kingdom,498000.0,2007
4085,43,Croatia (Hrvatska),498000.0,2000
4086,39,Netherlands,498000.0,2011
4087,126,Germany,498000.0,2009
4088,154,Netherlands,495737.0,2018
4089,57,Italy,495000.0,2013
4094,123,Spain,495000.0,2008
4095,222,Spain,495000.0,2007
4097,140,Netherlands,495000.0,2008
4098,80,France,495000.0,2015
4100,37,Croatia (Hrvatska),495000.0,2000
4101,114,Croatia (Hrvatska),495000.0,2018
4102,178,Spain,495000.0,2010
4103,199,Belgium,495000.0,2016
4104,152,France,495000.0,2008
4105,81,Germany,494000.0,2019
4107,193,Germany,490000.0,2016
4108,420,Spain,490000.0,1992
4110,221,Greece,489000.0,2008
4111,40,Germany,489000.0,2020
4113,60,Denmark,27980769.23076923,2003
4114,67,United Kingdom,383620.68965517246,1998
4115,111,Greece,488000.0,2006
4116,66,Denmark,27923076.923076924,2020
4117,46,United Kingdom,382758.6206896552,2005
4122,57,France,481908.0,2020
